event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold_before_promo,quantity_sold(after_promo),base_price_after_promo,revenue_before_promo,quantity_sold_after_promo,revenue_after_promo,isu,isu_pct,ir,ir_pct
dafaa4,STVJD-1,CAMP_SAN_01,P05,55,25% OFF,13,9,41.25,715,9,371.25,-4,-0.31,-343.75,-0.48
ba72b1,STMDU-1,CAMP_SAN_01,P05,55,25% OFF,15,12,41.25,825,12,495,-3,-0.2,-330,-0.4
e89f85,STCBE-1,CAMP_SAN_01,P05,55,25% OFF,25,18,41.25,1375,18,742.5,-7,-0.28,-632.5,-0.46
dec49d,STMDU-2,CAMP_SAN_01,P05,55,25% OFF,21,17,41.25,1155,17,701.25,-4,-0.19,-453.75,-0.39
2.70E+61,STHYD-1,CAMP_DIW_01,P05,55,25% OFF,110,96,41.25,6050,96,3960,-14,-0.13,-2090,-0.35
feadc3,STCBE-0,CAMP_SAN_01,P05,55,25% OFF,21,19,41.25,1155,19,783.75,-2,-0.1,-371.25,-0.32
d46611,STMLR-2,CAMP_DIW_01,P05,55,25% OFF,47,40,41.25,2585,40,1650,-7,-0.15,-935,-0.36
62769f,STMDU-3,CAMP_SAN_01,P05,55,25% OFF,16,12,41.25,880,12,495,-4,-0.25,-385,-0.44
de0a50,STCHE-7,CAMP_SAN_01,P05,55,25% OFF,28,26,41.25,1540,26,1072.5,-2,-0.07,-467.5,-0.3
7f6f08,STBLR-7,CAMP_SAN_01,P05,55,25% OFF,24,20,41.25,1320,20,825,-4,-0.17,-495,-0.38
15b3a7,STMYS-3,CAMP_DIW_01,P05,55,25% OFF,94,84,41.25,5170,84,3465,-10,-0.11,-1705,-0.33
df380c,STBLR-5,CAMP_SAN_01,P05,55,25% OFF,25,21,41.25,1375,21,866.25,-4,-0.16,-508.75,-0.37
2e0950,STBLR-0,CAMP_DIW_01,P05,55,25% OFF,133,114,41.25,7315,114,4702.5,-19,-0.14,-2612.5,-0.36
a107c4,STVJD-0,CAMP_SAN_01,P05,55,25% OFF,16,14,41.25,880,14,577.5,-2,-0.13,-302.5,-0.34
9acae6,STMYS-0,CAMP_DIW_01,P05,55,25% OFF,73,65,41.25,4015,65,2681.25,-8,-0.11,-1333.75,-0.33
ebbbb9,STVSK-1,CAMP_SAN_01,P05,55,25% OFF,19,14,41.25,1045,14,577.5,-5,-0.26,-467.5,-0.45
6ba4b5,STMDU-0,CAMP_SAN_01,P05,55,25% OFF,15,12,41.25,825,12,495,-3,-0.2,-330,-0.4
0179b3,STMLR-2,CAMP_SAN_01,P05,55,25% OFF,15,12,41.25,825,12,495,-3,-0.2,-330,-0.4
1142fd,STVSK-3,CAMP_DIW_01,P05,55,25% OFF,71,63,41.25,3905,63,2598.75,-8,-0.11,-1306.25,-0.33
80255e,STMDU-0,CAMP_DIW_01,P05,55,25% OFF,57,50,41.25,3135,50,2062.5,-7,-0.12,-1072.5,-0.34
d4ccb5,STCBE-1,CAMP_DIW_01,P05,55,25% OFF,61,50,41.25,3355,50,2062.5,-11,-0.18,-1292.5,-0.39
a6cb9e,STVSK-2,CAMP_SAN_01,P05,55,25% OFF,15,12,41.25,825,12,495,-3,-0.2,-330,-0.4
f23d14,STHYD-1,CAMP_SAN_01,P05,55,25% OFF,25,21,41.25,1375,21,866.25,-4,-0.16,-508.75,-0.37
432f1d,STBLR-4,CAMP_SAN_01,P05,55,25% OFF,19,15,41.25,1045,15,618.75,-4,-0.21,-426.25,-0.41
ba7fb5,STCHE-0,CAMP_DIW_01,P05,55,25% OFF,119,107,41.25,6545,107,4413.75,-12,-0.1,-2131.25,-0.33
65a802,STMLR-1,CAMP_SAN_01,P05,55,25% OFF,13,10,41.25,715,10,412.5,-3,-0.23,-302.5,-0.42
ec9948,STCBE-2,CAMP_DIW_01,P05,55,25% OFF,99,86,41.25,5445,86,3547.5,-13,-0.13,-1897.5,-0.35
731f58,STMYS-0,CAMP_SAN_01,P05,55,25% OFF,28,22,41.25,1540,22,907.5,-6,-0.21,-632.5,-0.41
f45be0,STCHE-2,CAMP_SAN_01,P05,55,25% OFF,25,23,41.25,1375,23,948.75,-2,-0.08,-426.25,-0.31
bdfb7d,STHYD-4,CAMP_SAN_01,P05,55,25% OFF,16,15,41.25,880,15,618.75,-1,-0.06,-261.25,-0.3
32d8f2,STCHE-5,CAMP_SAN_01,P05,55,25% OFF,31,26,41.25,1705,26,1072.5,-5,-0.16,-632.5,-0.37
c0929c,STHYD-0,CAMP_SAN_01,P05,55,25% OFF,18,14,41.25,990,14,577.5,-4,-0.22,-412.5,-0.42
811007,STBLR-9,CAMP_SAN_01,P05,55,25% OFF,27,25,41.25,1485,25,1031.25,-2,-0.07,-453.75,-0.31
7f1521,STMYS-1,CAMP_SAN_01,P05,55,25% OFF,19,14,41.25,1045,14,577.5,-5,-0.26,-467.5,-0.45
8d14e2,STBLR-8,CAMP_DIW_01,P05,55,25% OFF,105,82,41.25,5775,82,3382.5,-23,-0.22,-2392.5,-0.41
966652,STCBE-3,CAMP_DIW_01,P05,55,25% OFF,64,55,41.25,3520,55,2268.75,-9,-0.14,-1251.25,-0.36
b91c31,STMYS-1,CAMP_DIW_01,P05,55,25% OFF,89,71,41.25,4895,71,2928.75,-18,-0.2,-1966.25,-0.4
d33301,STHYD-0,CAMP_DIW_01,P05,55,25% OFF,98,88,41.25,5390,88,3630,-10,-0.1,-1760,-0.33
90b5b0,STBLR-3,CAMP_SAN_01,P05,55,25% OFF,25,18,41.25,1375,18,742.5,-7,-0.28,-632.5,-0.46
316f12,STHYD-6,CAMP_SAN_01,P05,55,25% OFF,33,27,41.25,1815,27,1113.75,-6,-0.18,-701.25,-0.39
42ba27,STBLR-2,CAMP_DIW_01,P05,55,25% OFF,115,101,41.25,6325,101,4166.25,-14,-0.12,-2158.75,-0.34
dabee8,STBLR-1,CAMP_SAN_01,P05,55,25% OFF,19,17,41.25,1045,17,701.25,-2,-0.11,-343.75,-0.33
9.90E+87,STHYD-6,CAMP_DIW_01,P05,55,25% OFF,117,104,41.25,6435,104,4290,-13,-0.11,-2145,-0.33
a0017b,STCBE-4,CAMP_SAN_01,P05,55,25% OFF,16,12,41.25,880,12,495,-4,-0.25,-385,-0.44
7f650b,STCBE-2,CAMP_SAN_01,P11,190,50% OFF,34,52,95,6460,52,4940,18,0.53,-1520,-0.24
8.02E+96,STBLR-4,CAMP_DIW_01,P11,190,50% OFF,91,116,95,17290,116,11020,25,0.27,-6270,-0.36
02ebe9,STBLR-8,CAMP_DIW_01,P11,190,50% OFF,66,88,95,12540,88,8360,22,0.33,-4180,-0.33
def6ff,STMDU-0,CAMP_DIW_01,P11,190,50% OFF,70,89,95,13300,89,8455,19,0.27,-4845,-0.36
3ce076,STMLR-1,CAMP_DIW_01,P11,190,50% OFF,38,50,95,7220,50,4750,12,0.32,-2470,-0.34
d5b8af,STVJD-1,CAMP_SAN_01,P11,190,50% OFF,25,35,95,4750,35,3325,10,0.4,-1425,-0.3
af646e,STHYD-4,CAMP_SAN_01,P11,190,50% OFF,54,78,95,10260,78,7410,24,0.44,-2850,-0.28
f5ff07,STCHE-6,CAMP_DIW_01,P11,190,50% OFF,80,100,95,15200,100,9500,20,0.25,-5700,-0.38
19e2f0,STCHE-7,CAMP_SAN_01,P11,190,50% OFF,58,81,95,11020,81,7695,23,0.4,-3325,-0.3
c23e33,STHYD-6,CAMP_SAN_01,P11,190,50% OFF,49,69,95,9310,69,6555,20,0.41,-2755,-0.3
1.11E+11,STMYS-3,CAMP_SAN_01,P11,190,50% OFF,43,48,95,8170,48,4560,5,0.12,-3610,-0.44
daff65,STMLR-0,CAMP_DIW_01,P11,190,50% OFF,35,45,95,6650,45,4275,10,0.29,-2375,-0.36
aa76f1,STHYD-0,CAMP_SAN_01,P11,190,50% OFF,42,65,95,7980,65,6175,23,0.55,-1805,-0.23
72f1c0,STVSK-4,CAMP_DIW_01,P11,190,50% OFF,57,72,95,10830,72,6840,15,0.26,-3990,-0.37
3df185,STCBE-2,CAMP_DIW_01,P11,190,50% OFF,40,62,95,7600,62,5890,22,0.55,-1710,-0.23
fb4f00,STCHE-0,CAMP_DIW_01,P11,190,50% OFF,80,102,95,15200,102,9690,22,0.28,-5510,-0.36
cd0d8e,STMDU-2,CAMP_DIW_01,P11,190,50% OFF,66,77,95,12540,77,7315,11,0.17,-5225,-0.42
f4192d,STMYS-1,CAMP_DIW_01,P11,190,50% OFF,84,121,95,15960,121,11495,37,0.44,-4465,-0.28
e7cb59,STCHE-3,CAMP_DIW_01,P11,190,50% OFF,96,120,95,18240,120,11400,24,0.25,-6840,-0.38
2d7f62,STCHE-2,CAMP_SAN_01,P11,190,50% OFF,58,68,95,11020,68,6460,10,0.17,-4560,-0.41
bbf357,STVSK-4,CAMP_SAN_01,P11,190,50% OFF,40,57,95,7600,57,5415,17,0.43,-2185,-0.29
8f2a5a,STVSK-2,CAMP_SAN_01,P11,190,50% OFF,25,37,95,4750,37,3515,12,0.48,-1235,-0.26
ff43bf,STHYD-2,CAMP_DIW_01,P11,190,50% OFF,91,116,95,17290,116,11020,25,0.27,-6270,-0.36
9b8658,STHYD-5,CAMP_DIW_01,P11,190,50% OFF,73,97,95,13870,97,9215,24,0.33,-4655,-0.34
eacf93,STTRV-1,CAMP_SAN_01,P11,190,50% OFF,24,34,95,4560,34,3230,10,0.42,-1330,-0.29
86a92b,STMLR-2,CAMP_DIW_01,P11,190,50% OFF,42,45,95,7980,45,4275,3,0.07,-3705,-0.46
0491f4,STVSK-2,CAMP_DIW_01,P11,190,50% OFF,38,58,95,7220,58,5510,20,0.53,-1710,-0.24
b83644,STBLR-6,CAMP_DIW_01,P11,190,50% OFF,75,117,95,14250,117,11115,42,0.56,-3135,-0.22
d0fd0e,STBLR-0,CAMP_SAN_01,P11,190,50% OFF,43,62,95,8170,62,5890,19,0.44,-2280,-0.28
466d6c,STMYS-1,CAMP_SAN_01,P11,190,50% OFF,31,50,95,5890,50,4750,19,0.61,-1140,-0.19
f1cd45,STVJD-1,CAMP_DIW_01,P11,190,50% OFF,50,64,95,9500,64,6080,14,0.28,-3420,-0.36
680acd,STHYD-3,CAMP_SAN_01,P11,190,50% OFF,46,73,95,8740,73,6935,27,0.59,-1805,-0.21
c7fefa,STMDU-1,CAMP_SAN_01,P11,190,50% OFF,28,40,95,5320,40,3800,12,0.43,-1520,-0.29
a7aa70,STMDU-2,CAMP_SAN_01,P11,190,50% OFF,25,28,95,4750,28,2660,3,0.12,-2090,-0.44
c22ead,STBLR-6,CAMP_SAN_01,P11,190,50% OFF,43,66,95,8170,66,6270,23,0.53,-1900,-0.23
3.42E+08,STMDU-3,CAMP_SAN_01,P11,190,50% OFF,34,38,95,6460,38,3610,4,0.12,-2850,-0.44
7ae5f8,STCHE-7,CAMP_DIW_01,P11,190,50% OFF,87,114,95,16530,114,10830,27,0.31,-5700,-0.34
bfdede,STMYS-2,CAMP_SAN_01,P11,190,50% OFF,61,86,95,11590,86,8170,25,0.41,-3420,-0.3
b1a501,STBLR-0,CAMP_DIW_01,P11,190,50% OFF,80,108,95,15200,108,10260,28,0.35,-4940,-0.33
b98ea0,STCHE-3,CAMP_SAN_01,P11,190,50% OFF,48,69,95,9120,69,6555,21,0.44,-2565,-0.28
4406de,STVSK-1,CAMP_SAN_01,P11,190,50% OFF,28,40,95,5320,40,3800,12,0.43,-1520,-0.29
bae5cb,STVSK-3,CAMP_SAN_01,P11,190,50% OFF,34,39,95,6460,39,3705,5,0.15,-2755,-0.43
ff8f10,STMDU-0,CAMP_SAN_01,P11,190,50% OFF,34,47,95,6460,47,4465,13,0.38,-1995,-0.31
9a13a5,STHYD-4,CAMP_DIW_01,P11,190,50% OFF,82,107,95,15580,107,10165,25,0.3,-5415,-0.35
cac6b5,STCBE-4,CAMP_SAN_01,P11,190,50% OFF,28,39,95,5320,39,3705,11,0.39,-1615,-0.3
7a9ebd,STTRV-0,CAMP_DIW_01,P11,190,50% OFF,33,42,95,6270,42,3990,9,0.27,-2280,-0.36
6e5da9,STVJD-0,CAMP_SAN_01,P11,190,50% OFF,25,35,95,4750,35,3325,10,0.4,-1425,-0.3
353060,STBLR-7,CAMP_SAN_01,P11,190,50% OFF,45,73,95,8550,73,6935,28,0.62,-1615,-0.19
ff02ae,STCBE-3,CAMP_DIW_01,P11,190,50% OFF,66,102,95,12540,102,9690,36,0.55,-2850,-0.23
debbd7,STCBE-0,CAMP_SAN_01,P11,190,50% OFF,45,72,95,8550,72,6840,27,0.6,-1710,-0.2
3181a7,STCBE-1,CAMP_SAN_01,P11,190,50% OFF,28,31,95,5320,31,2945,3,0.11,-2375,-0.45
b97eb0,STBLR-2,CAMP_SAN_01,P11,190,50% OFF,49,68,95,9310,68,6460,19,0.39,-2850,-0.31
c3ae5a,STBLR-1,CAMP_SAN_01,P11,190,50% OFF,39,55,95,7410,55,5225,16,0.41,-2185,-0.29
61f82c,STBLR-5,CAMP_DIW_01,P11,190,50% OFF,63,81,95,11970,81,7695,18,0.29,-4275,-0.36
2749b0,STCHE-5,CAMP_SAN_01,P11,190,50% OFF,34,39,95,6460,39,3705,5,0.15,-2755,-0.43
9413a7,STHYD-3,CAMP_DIW_01,P11,190,50% OFF,80,124,95,15200,124,11780,44,0.55,-3420,-0.23
950a84,STBLR-9,CAMP_SAN_01,P11,190,50% OFF,52,73,95,9880,73,6935,21,0.4,-2945,-0.3
35a25f,STBLR-9,CAMP_DIW_01,P11,190,50% OFF,75,98,95,14250,98,9310,23,0.31,-4940,-0.35
a80b87,STVSK-0,CAMP_DIW_01,P11,190,50% OFF,49,76,95,9310,76,7220,27,0.55,-2090,-0.22
0ae76a,STMLR-1,CAMP_SAN_01,P11,190,50% OFF,21,30,95,3990,30,2850,9,0.43,-1140,-0.29
0b9826,STHYD-6,CAMP_DIW_01,P11,190,50% OFF,57,71,95,10830,71,6745,14,0.25,-4085,-0.38
1192bc,STCBE-4,CAMP_DIW_01,P11,190,50% OFF,59,79,95,11210,79,7505,20,0.34,-3705,-0.33
bd3f78,STHYD-0,CAMP_DIW_01,P11,190,50% OFF,68,104,95,12920,104,9880,36,0.53,-3040,-0.24
25902,STMYS-2,CAMP_DIW_01,P11,190,50% OFF,70,93,95,13300,93,8835,23,0.33,-4465,-0.34
9155d1,STTRV-1,CAMP_DIW_01,P11,190,50% OFF,33,43,95,6270,43,4085,10,0.3,-2185,-0.35
30b66a,STBLR-7,CAMP_DIW_01,P11,190,50% OFF,84,131,95,15960,131,12445,47,0.56,-3515,-0.22
a16acc,STBLR-4,CAMP_SAN_01,P11,190,50% OFF,43,59,95,8170,59,5605,16,0.37,-2565,-0.31
bcffbb,STCBE-0,CAMP_DIW_01,P11,190,50% OFF,36,56,95,6840,56,5320,20,0.56,-1520,-0.22
ffcda1,STVJD-0,CAMP_DIW_01,P11,190,50% OFF,42,55,95,7980,55,5225,13,0.31,-2755,-0.35
fd788c,STVSK-1,CAMP_DIW_01,P11,190,50% OFF,43,58,95,8170,58,5510,15,0.35,-2660,-0.33
4b8e08,STHYD-1,CAMP_SAN_01,P11,190,50% OFF,37,41,95,7030,41,3895,4,0.11,-3135,-0.45
817b4f,STCHE-5,CAMP_DIW_01,P11,190,50% OFF,78,92,95,14820,92,8740,14,0.18,-6080,-0.41
14ff29,STBLR-3,CAMP_SAN_01,P11,190,50% OFF,43,62,95,8170,62,5890,19,0.44,-2280,-0.28
7cf9ef,STMDU-3,CAMP_DIW_01,P11,190,50% OFF,66,71,95,12540,71,6745,5,0.08,-5795,-0.46
8f80ed,STVSK-3,CAMP_DIW_01,P11,190,50% OFF,52,57,95,9880,57,5415,5,0.1,-4465,-0.45
4f1bb6,STMYS-0,CAMP_SAN_01,P11,190,50% OFF,46,63,95,8740,63,5985,17,0.37,-2755,-0.32
531a22,STBLR-3,CAMP_DIW_01,P11,190,50% OFF,71,90,95,13490,90,8550,19,0.27,-4940,-0.37
fe1c63,STMYS-3,CAMP_DIW_01,P11,190,50% OFF,71,76,95,13490,76,7220,5,0.07,-6270,-0.46
11971a,STHYD-2,CAMP_SAN_01,P11,190,50% OFF,45,62,95,8550,62,5890,17,0.38,-2660,-0.31
dd8425,STCHE-0,CAMP_SAN_01,P11,190,50% OFF,49,71,95,9310,71,6745,22,0.45,-2565,-0.28
6eede8,STTRV-0,CAMP_SAN_01,P11,190,50% OFF,22,30,95,4180,30,2850,8,0.36,-1330,-0.32
ae288b,STMYS-0,CAMP_DIW_01,P11,190,50% OFF,89,113,95,16910,113,10735,24,0.27,-6175,-0.37
e4f1f3,STCBE-3,CAMP_SAN_01,P11,190,50% OFF,33,50,95,6270,50,4750,17,0.52,-1520,-0.24
578a67,STBLR-2,CAMP_DIW_01,P11,190,50% OFF,101,131,95,19190,131,12445,30,0.3,-6745,-0.35
45c35a,STHYD-5,CAMP_SAN_01,P11,190,50% OFF,54,76,95,10260,76,7220,22,0.41,-3040,-0.3
b4867e,STCHE-6,CAMP_SAN_01,P11,190,50% OFF,57,79,95,10830,79,7505,22,0.39,-3325,-0.31
cea0e2,STCHE-2,CAMP_DIW_01,P11,190,50% OFF,73,84,95,13870,84,7980,11,0.15,-5890,-0.42
1fcfc6,STVSK-0,CAMP_SAN_01,P11,190,50% OFF,31,46,95,5890,46,4370,15,0.48,-1520,-0.26
17195,STCHE-4,CAMP_SAN_01,P11,190,50% OFF,45,64,95,8550,64,6080,19,0.42,-2470,-0.29
edac38,STBLR-1,CAMP_DIW_01,P11,190,50% OFF,70,93,95,13300,93,8835,23,0.33,-4465,-0.34
4572a3,STCHE-1,CAMP_SAN_01,P11,190,50% OFF,48,55,95,9120,55,5225,7,0.15,-3895,-0.43
e207f7,STCHE-1,CAMP_DIW_01,P11,190,50% OFF,77,83,95,14630,83,7885,6,0.08,-6745,-0.46
9154f0,STCHE-4,CAMP_DIW_01,P11,190,50% OFF,91,123,95,17290,123,11685,32,0.35,-5605,-0.32
e621c9,STMLR-0,CAMP_SAN_01,P11,190,50% OFF,27,39,95,5130,39,3705,12,0.44,-1425,-0.28
2.36E+34,STMDU-1,CAMP_DIW_01,P11,190,50% OFF,52,65,95,9880,65,6175,13,0.25,-3705,-0.38
73564c,STBLR-5,CAMP_SAN_01,P11,190,50% OFF,43,63,95,8170,63,5985,20,0.47,-2185,-0.27
34e00a,STCBE-1,CAMP_DIW_01,P11,190,50% OFF,61,65,95,11590,65,6175,4,0.07,-5415,-0.47
5f2bb8,STBLR-8,CAMP_SAN_01,P11,190,50% OFF,45,62,95,8550,62,5890,17,0.38,-2660,-0.31
79d01b,STHYD-1,CAMP_DIW_01,P11,190,50% OFF,61,72,95,11590,72,6840,11,0.18,-4750,-0.41
5ce72d,STMLR-2,CAMP_SAN_01,P11,190,50% OFF,24,27,95,4560,27,2565,3,0.13,-1995,-0.44
5c3c33,STCHE-6,CAMP_DIW_01,P12,62,50% OFF,154,207,31,9548,207,6417,53,0.34,-3131,-0.33
bc8315,STHYD-1,CAMP_DIW_01,P12,62,50% OFF,122,135,31,7564,135,4185,13,0.11,-3379,-0.45
852b4f,STHYD-5,CAMP_SAN_01,P12,62,50% OFF,49,70,31,3038,70,2170,21,0.43,-868,-0.29
00a25a,STCHE-3,CAMP_SAN_01,P12,62,50% OFF,64,89,31,3968,89,2759,25,0.39,-1209,-0.3
1c4a78,STMLR-2,CAMP_SAN_01,P12,62,50% OFF,27,31,31,1674,31,961,4,0.15,-713,-0.43
b76614,STMLR-0,CAMP_SAN_01,P12,62,50% OFF,33,47,31,2046,47,1457,14,0.42,-589,-0.29
908a96,STHYD-4,CAMP_SAN_01,P12,62,50% OFF,52,72,31,3224,72,2232,20,0.38,-992,-0.31
d0f417,STCBE-4,CAMP_DIW_01,P12,62,50% OFF,89,112,31,5518,112,3472,23,0.26,-2046,-0.37
0f1be6,STCBE-2,CAMP_DIW_01,P12,62,50% OFF,89,129,31,5518,129,3999,40,0.45,-1519,-0.28
88a405,STMLR-2,CAMP_DIW_01,P12,62,50% OFF,63,71,31,3906,71,2201,8,0.13,-1705,-0.44
8f2264,STBLR-7,CAMP_DIW_01,P12,62,50% OFF,124,184,31,7688,184,5704,60,0.48,-1984,-0.26
5.88E+11,STHYD-3,CAMP_DIW_01,P12,62,50% OFF,112,178,31,6944,178,5518,66,0.59,-1426,-0.21
a71e7c,STCBE-2,CAMP_SAN_01,P12,62,50% OFF,33,51,31,2046,51,1581,18,0.55,-465,-0.23
1b295f,STCHE-5,CAMP_DIW_01,P12,62,50% OFF,110,130,31,6820,130,4030,20,0.18,-2790,-0.41
609bfd,STBLR-1,CAMP_DIW_01,P12,62,50% OFF,129,170,31,7998,170,5270,41,0.32,-2728,-0.34
dead78,STVJD-0,CAMP_DIW_01,P12,62,50% OFF,68,90,31,4216,90,2790,22,0.32,-1426,-0.34
ed0d01,STBLR-2,CAMP_DIW_01,P12,62,50% OFF,108,145,31,6696,145,4495,37,0.34,-2201,-0.33
40f110,STBLR-9,CAMP_DIW_01,P12,62,50% OFF,122,163,31,7564,163,5053,41,0.34,-2511,-0.33
5ea63d,STCBE-3,CAMP_DIW_01,P12,62,50% OFF,82,126,31,5084,126,3906,44,0.54,-1178,-0.23
c6d7c5,STMYS-3,CAMP_DIW_01,P12,62,50% OFF,124,145,31,7688,145,4495,21,0.17,-3193,-0.42
12573c,STHYD-3,CAMP_SAN_01,P12,62,50% OFF,64,100,31,3968,100,3100,36,0.56,-868,-0.22
5d23c1,STVSK-4,CAMP_SAN_01,P12,62,50% OFF,40,58,31,2480,58,1798,18,0.45,-682,-0.28
152ae4,STHYD-1,CAMP_SAN_01,P12,62,50% OFF,51,57,31,3162,57,1767,6,0.12,-1395,-0.44
1e51ee,STVSK-3,CAMP_SAN_01,P12,62,50% OFF,43,51,31,2666,51,1581,8,0.19,-1085,-0.41
c22cf6,STCHE-6,CAMP_SAN_01,P12,62,50% OFF,58,81,31,3596,81,2511,23,0.4,-1085,-0.3
cc2182,STMDU-1,CAMP_DIW_01,P12,62,50% OFF,85,117,31,5270,117,3627,32,0.38,-1643,-0.31
bdf2b8,STVJD-1,CAMP_DIW_01,P12,62,50% OFF,56,71,31,3472,71,2201,15,0.27,-1271,-0.37
23421e,STBLR-2,CAMP_SAN_01,P12,62,50% OFF,54,77,31,3348,77,2387,23,0.43,-961,-0.29
bf2632,STCHE-1,CAMP_SAN_01,P12,62,50% OFF,57,66,31,3534,66,2046,9,0.16,-1488,-0.42
d1138a,STTRV-1,CAMP_DIW_01,P12,62,50% OFF,63,84,31,3906,84,2604,21,0.33,-1302,-0.33
deb3a5,STHYD-2,CAMP_SAN_01,P12,62,50% OFF,52,72,31,3224,72,2232,20,0.38,-992,-0.31
bb447f,STCBE-3,CAMP_SAN_01,P12,62,50% OFF,36,55,31,2232,55,1705,19,0.53,-527,-0.24
2706c5,STMYS-2,CAMP_DIW_01,P12,62,50% OFF,77,97,31,4774,97,3007,20,0.26,-1767,-0.37
a2fd0b,STBLR-6,CAMP_DIW_01,P12,62,50% OFF,112,165,31,6944,165,5115,53,0.47,-1829,-0.26
5e0a8c,STBLR-5,CAMP_SAN_01,P12,62,50% OFF,55,77,31,3410,77,2387,22,0.4,-1023,-0.3
23ef05,STVSK-0,CAMP_DIW_01,P12,62,50% OFF,78,121,31,4836,121,3751,43,0.55,-1085,-0.22
f3de30,STMLR-1,CAMP_SAN_01,P12,62,50% OFF,31,45,31,1922,45,1395,14,0.45,-527,-0.27
5715c0,STVSK-1,CAMP_SAN_01,P12,62,50% OFF,46,66,31,2852,66,2046,20,0.43,-806,-0.28
693b77,STMLR-0,CAMP_DIW_01,P12,62,50% OFF,70,88,31,4340,88,2728,18,0.26,-1612,-0.37
65f085,STCHE-4,CAMP_SAN_01,P12,62,50% OFF,60,87,31,3720,87,2697,27,0.45,-1023,-0.28
a1ef43,STTRV-1,CAMP_SAN_01,P12,62,50% OFF,27,38,31,1674,38,1178,11,0.41,-496,-0.3
42a404,STCBE-1,CAMP_SAN_01,P12,62,50% OFF,42,48,31,2604,48,1488,6,0.14,-1116,-0.43
94102d,STBLR-4,CAMP_SAN_01,P12,62,50% OFF,64,92,31,3968,92,2852,28,0.44,-1116,-0.28
2c0a90,STMDU-2,CAMP_SAN_01,P12,62,50% OFF,36,42,31,2232,42,1302,6,0.17,-930,-0.42
207744,STBLR-0,CAMP_SAN_01,P12,62,50% OFF,52,75,31,3224,75,2325,23,0.44,-899,-0.28
ce95b1,STCHE-2,CAMP_DIW_01,P12,62,50% OFF,119,138,31,7378,138,4278,19,0.16,-3100,-0.42
d552e3,STMDU-3,CAMP_SAN_01,P12,62,50% OFF,45,53,31,2790,53,1643,8,0.18,-1147,-0.41
15265d,STCHE-5,CAMP_SAN_01,P12,62,50% OFF,58,65,31,3596,65,2015,7,0.12,-1581,-0.44
fcee36,STMYS-0,CAMP_SAN_01,P12,62,50% OFF,66,92,31,4092,92,2852,26,0.39,-1240,-0.3
4a5884,STHYD-0,CAMP_SAN_01,P12,62,50% OFF,57,90,31,3534,90,2790,33,0.58,-744,-0.21
f8a417,STCBE-4,CAMP_SAN_01,P12,62,50% OFF,37,53,31,2294,53,1643,16,0.43,-651,-0.28
1.53E+07,STCHE-7,CAMP_SAN_01,P12,62,50% OFF,67,95,31,4154,95,2945,28,0.42,-1209,-0.29
aeed36,STBLR-6,CAMP_SAN_01,P12,62,50% OFF,54,83,31,3348,83,2573,29,0.54,-775,-0.23
a5800c,STMYS-3,CAMP_SAN_01,P12,62,50% OFF,60,67,31,3720,67,2077,7,0.12,-1643,-0.44
be65d7,STTRV-0,CAMP_DIW_01,P12,62,50% OFF,54,68,31,3348,68,2108,14,0.26,-1240,-0.37
5f29e7,STMLR-1,CAMP_DIW_01,P12,62,50% OFF,71,90,31,4402,90,2790,19,0.27,-1612,-0.37
4e0e90,STVSK-2,CAMP_DIW_01,P12,62,50% OFF,80,124,31,4960,124,3844,44,0.55,-1116,-0.23
8d7458,STCBE-1,CAMP_DIW_01,P12,62,50% OFF,98,109,31,6076,109,3379,11,0.11,-2697,-0.44
10a8b7,STMYS-2,CAMP_SAN_01,P12,62,50% OFF,61,87,31,3782,87,2697,26,0.43,-1085,-0.29
657a95,STCHE-4,CAMP_DIW_01,P12,62,50% OFF,126,168,31,7812,168,5208,42,0.33,-2604,-0.33
3a1cad,STMDU-3,CAMP_DIW_01,P12,62,50% OFF,87,93,31,5394,93,2883,6,0.07,-2511,-0.47
8aa62d,STCHE-2,CAMP_SAN_01,P12,62,50% OFF,67,74,31,4154,74,2294,7,0.1,-1860,-0.45
fb9e95,STBLR-5,CAMP_DIW_01,P12,62,50% OFF,141,179,31,8742,179,5549,38,0.27,-3193,-0.37
46917a,STVSK-3,CAMP_DIW_01,P12,62,50% OFF,105,115,31,6510,115,3565,10,0.1,-2945,-0.45
669d35,STCHE-1,CAMP_DIW_01,P12,62,50% OFF,108,124,31,6696,124,3844,16,0.15,-2852,-0.43
9acfa3,STCHE-0,CAMP_DIW_01,P12,62,50% OFF,115,154,31,7130,154,4774,39,0.34,-2356,-0.33
6046fa,STBLR-4,CAMP_DIW_01,P12,62,50% OFF,141,180,31,8742,180,5580,39,0.28,-3162,-0.36
1bfbb8,STCHE-7,CAMP_DIW_01,P12,62,50% OFF,171,222,31,10602,222,6882,51,0.3,-3720,-0.35
0beb9b,STVSK-2,CAMP_SAN_01,P12,62,50% OFF,28,43,31,1736,43,1333,15,0.54,-403,-0.23
2fc575,STBLR-0,CAMP_DIW_01,P12,62,50% OFF,147,198,31,9114,198,6138,51,0.35,-2976,-0.33
8829ef,STCBE-0,CAMP_SAN_01,P12,62,50% OFF,39,61,31,2418,61,1891,22,0.56,-527,-0.22
